1,(Fx) Badeværelse - Smart light B Sequence - Step1 Option command,HREG,400909,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step1 Enable command,HREG,400910,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step2 Enable,HREG,400911,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step2 Delay,HREG,400912,unsignedInt,
1,(Fx) Badeværelse - Smart light B Sequence - Step2 Level command,HREG,400914,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step2 Tc command,HREG,400915,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step2 Option command,HREG,400916,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step2 Enable command,HREG,400917,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step3 Enable,HREG,400918,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step3 Delay,HREG,400919,unsignedInt,
1,(Fx) Badeværelse - Smart light B Sequence - Step3 Level command,HREG,400921,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step3 Tc command,HREG,400922,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step3 Option command,HREG,400923,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step3 Enable command,HREG,400924,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step4 Enable,HREG,400925,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step4 Delay,HREG,400926,unsignedInt,
1,(Fx) Badeværelse - Smart light B Sequence - Step4 Level command,HREG,400928,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step4 Tc command,HREG, 400965,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step4 Option command,HREG,400930,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step4 Enable command,HREG,400931,unsignedShort,
1,(Fx) Badeværelse - Smart light Energy save timer delay,HREG,400932,unsignedInt,
1,(Fx) Badeværelse - Smart light Energy save timer - Primary action Level command,HREG,400934,unsignedShort,
1,(Fx) Badeværelse - Smart light Energy save timer - Primary action Tc command,HREG,400935,unsignedShort,
1,(Fx) Badeværelse - Smart light Energy save timer - Primary action Option command,HREG,400936,unsignedShort,
1,(Fx) Badeværelse - Smart light Energy save timer - Primary action Enable command,HREG,400937,unsignedShort,
1, (Fx) Badeværelse - Smart light Energy save timer - Secondary action Level command,HREG,400938,unsignedShort,
1, (Fx) Badeværelse - Smart light Energy save timer - Secondary action Tc command,HREG,400939,unsignedShort,
1, (Fx) Badeværelse - Smart light Energy save timer - Secondary action Option command,HREG,400940,unsignedShort,
1, (Fx) Badeværelse - Smart light Energy save timer - Secondary action Enable command,HREG,400941,unsignedShort,
1,(Fx) Badeværelse - Smart light Timer to exit disable mode,HREG,400942,unsignedInt,
1,(Fx) Badeværelse - Smart light Timer to refresh output,HREG,400944,unsignedShort,
1,(Fx) Mellemgang - Smart light Working status,IREG,301425,unsignedShort,
1,(Fx) Mellemgang - Smart light Automation status,IREG,301426,unsignedShort,
1,(Fx) Mellemgang - Smart light Virtual level status,IREG,301427,unsignedShort,
1,(Fx) Mellemgang - Smart light Master level status,IREG,301428,unsignedShort,
1,(Fx) Mellemgang - Smart light Slave1 level status,IREG,301429,unsignedShort,
1,(Fx) Mellemgang - Smart light Slave2 level status,IREG,301430,unsignedShort,
1,(Fx) Mellemgang - Smart light Tc level status,IREG,301431,unsignedShort,
1,(Fx) Mellemgang - Smart light Dimmer set status,IREG,301432,unsignedShort,
1,(Fx) Mellemgang - Smart light Tc set status,IREG,301433,unsignedShort,
1,(Fx) Mellemgang - Smart light Constant set status,IREG,301434,unsignedShort,
1,(Fx) Mellemgang - Smart light Room lux status,IREG,301435,unsignedShort,
1,(Fx) Mellemgang - Smart light Room lux estimated status,IREG,301436,unsignedShort,
1,(Fx) Mellemgang - Smart light Automation lux status,IREG,301437,unsignedShort,
1,(Fx) Mellemgang - Smart light Timer energy save timer status,IREG,301438,unsignedInt,
1,(Fx) Mellemgang - Smart light Timer to deativate disable mode status,IREG,301440,unsignedInt,
1,(Fx) Mellemgang - Smart light Timer back to dimmer mode status,IREG,301442,unsignedInt,
1,(Fx) Mellemgang - Smart light Timer back to auto Tc mode status,IREG,301444,unsignedInt,
1,(Fx) Mellemgang - Smart light Timer refresh output status,IREG,301446,unsignedShort,
1,(Fx) Mellemgang - Smart light Work mode info,IREG,301446,unsignedShort,
1,(Fx) Mellemgang - Smart light Function blocks info,IREG,301447,unsignedShort,
1,(Fx) Mellemgang - Smart light Min Tc user info,IREG,301448,unsignedShort,
1,(Fx) Mellemgang - Smart light Max Tc User info,IREG,301449,unsignedShort,
1,(Fx) Mellemgang - Smart light S1 Level command,HREG,401356,unsignedShort,
1,(Fx) Mellemgang - Smart light S1 Tc command,HREG,401357,unsignedShort,
1,(Fx) Mellemgang - Smart light S1 Option command,HREG,401358,unsignedShort,
1,(Fx) Mellemgang - Smart light S1 Enable command,HREG,401359,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S2 Level command,HREG,401360,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S2 Tc command,HREG,401361,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S2 Option command,HREG,401362,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S2 Enable command,HREG,401363,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S3 Level command,HREG,401364,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S3 Tc command,HREG,401365,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S3 Option command,HREG,401366,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S3 Enable command,HREG,401367,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S4 Level command,HREG,401368,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S4 Tc command,HREG,401369,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S4 Option command,HREG,401370,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S4 Enable command,HREG,401371,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S5 Level command,HREG,401372,unsignedShort,
1,(Fx) Mellemgang - Smart light Predefined S5 Tc command,HREG,401373,unsignedShort,
